Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Year Landfill Opened,Current Landfill Status
10087,Amherst County Landfill,VA,715 Kentmoor Farm Road,Madison Heights,Amherst,24572,37.4763,-79.0376,Public,"Amherst County Department of Solid Waste, VA",1995,Open
1595,Atlantic Waste Disposal Inc.,VA,3474 Atlantic Lane,Waverly,Sussex,23890,37.06925,-77.18108,Private,"Waste Management, Inc.",1994,Open
10080,Augusta County Service Authority Landfill,VA,749 Christians Creek Road,Staunton,Augusta,24401,38.0795,-79.055,Public,"Augusta County, VA; City of Staunton, VA; City of Waynesboro, VA",1971,Open
10083,Battle Creek Landfill,VA,"806 US-340 South 219 Landfill Drive
7 mi. W of Luray",Luray,Page,22835,38.622,-78.586,Public,"County of Page Department of Public Works, Solid Waste Division, VA",1999,Open
1573,Bedford City Hylton Site,VA,856 Orange Street,Bedford,Bedford,24523,37.3333,-79.50416,Public,"Town of Bedford, VA",1994,Open
1574,Bedford County SLF,VA,"Route 714
Falling Creek Road",Bedford,Bedford,24523,37.309723,-79.502778,Public,"Bedford County, VA",1972,Closed
10093,Bedford County SLF 2,VA,"1060 Recycle Road
off VA Route 43 South",Bedford,Bedford,24523,37.255,-79.4888,Public,"Bedford County, VA",1993,Open
1584,Bethel LF,VA,100 North Park Lane,Hampton,Hampton city,23666,37.07201,-76.42704,Private,"Waste Management, Inc.",1975,Open
10089,Botetourt County Landfill,VA,259 Landfill Road,Troutville,Botetourt,24175,37.47,-80.01,Public,"Botetourt County, VA",1996,Open
2333,Brunswick Waste Management Facility,VA,107 Mallard Crossing Road,Lawrenceville,Brunswick,23868,36.745,-77.8035,Private,"Republic Services, Inc.",1997,Open
20854,Campbell County Landfill,VA,427 Livestock Road,Rustburg,Campbell,24588,37.2805,-79.155,Public,"Campbell County, VA",1978,Closed
10680,Caroline County LF,VA,18280 Lakewood Road,Bowling Green,Caroline,22427,38.06689,-77.32888,Public,"Caroline County Dept. of Public Works, VA",1973,Closed
10082,Carroll-Grayson-Galax SW Authority (CGGSWA) Regional Landfill,VA,162 Landfill Road,Hillsville,Carroll,24343,36.7595,-80.749,Public,"Carroll-Grayson-Galax Regional Solid Waste Authority, VA",1987,Open
1599,Carver Heights LF,VA,,Chester,Chesterfield,,,,Public,"Chesterfield County, VA",1962,Closed
1575,Charles City County SLF,VA,8000 Chambers Road,Charles City,Charles City,23030,37.43919,-77.13331,Private,"Waste Management, Inc.",1990,Open
1577,Chesterfield County Northern Area LF,VA,3200 Warbro Road,Midlothian,Chesterfield,23112,37.4449,-77.6265,Public,"Chesterfield County, VA",1981,Closed
10081,City of Bristol Virginia Integrated Solid Waste Management Facility,VA,2125 Shakesville Road,Bristol,Bristol city,24201,36.6035,-82.1543,Public,"City of Bristol, VA",1977,Open
1587,Concord Turnpike Regional Landfill,VA,2525 Concord Turnpike,Lynchburg,Lynchburg city,24504,37.392,-79.109,Public,Region 2000 Services Authority,1979,Closed
2060,Corral Farm Landfill,VA,"6438 College Street
8477 Bingham Road",Warrenton,Fauquier,20187,38.6719,-77.7762,Public,"Fauquier County Department of Environmental Services, VA",1974,Closed
1579,Danville City SLF,VA,Airport Road South of U.S. 58/360,Danville,Danville city,24543,36.5722,-79.3444,Public,Landfill Owner of Danville City SLF,1974,Closed
1600,Dinwiddie County Landfill,VA,10817 Wheelers Pond Road,Dinwiddie,Dinwiddie,23841,37.12,-77.6205,Public,Dinwiddie County,1979,Closed
1581,Franklin County SLF,VA,"9340 Virgil H. Goode Highway
Route 220 South",Rocky Mount,Franklin,24151,36.927,-79.8626,Public,"Franklin County, VA",1975,Open
1583,Frederick County Regional Landfill,VA,"280 Landfill Road
Route 719",Winchester,Frederick,22602,39.1416,-78.0988,Public,"County of Frederick, VA",1977,Open
1603,Greene County Landfill,VA,358 Mays Road,Stanardsville,Greene,22968,38.276,-78.422,Public,"Greene County, VA",1985,Closed
10088,Greensville County LF,VA,980 Maclins Creek Road,Emporia,Greensville,23847,36.745,-77.6,Public,"Greensville County, VA",,Open
10940,Hanover 301 LF,VA,7301 Courtland Farm Road,Hanover,Hanover,23069,37.7532,-77.3564,Public,"Hanover County, VA",1981,Closed
12102,I-66 Landfill,VA,4618 West Ox Road,Fairfax,Fairfax,22030,38.852,-77.381,Public,"County of Fairfax, VA",1964,Closed
1580,I-95 Landfill,VA,9850 Furnace Road,Lorton,Fairfax,22079,38.68809,-77.23734,Public,"County of Fairfax, VA",1973,Closed
1570,Ivy Material Utilization Center,VA,4576 Dick Woods Road,Charlottesville,Albemarle,22903,38.02083,-78.6533,Public,"Rivanna Solid Waste Authority, VA",1966,Closed
2444,King and Queen Landfill,VA,1000 Iris Road,Little Plymouth,King and Queen,23091,37.665,-76.77,Public,"King and Queen County, VA",1993,Open
2071,King George Landfill Inc.,VA,10376 Bullock Drive,King George,King George,22485,38.26964,-77.30596,Public,"King George County, VA",1996,Open
10084,Livingston Landfill,VA,6241 Massey Road,Spotsylvania,Spotsylvania,22551,38.128,-77.706,Public,"Spotsylvania County, VA",1973,Open
1585,Loudoun County SLF,VA,21101 Evergreen Mills Road,Leesburg,Loudoun,20175,39.0421,-77.5813,Public,"Loudoun County Board of Supervisors, VA",1971,Open
21197,Louisa County Sanitary Landfill,VA,807 Moorfield Road,Mineral,Louisa,23117,37.989204,-77.883777,Public,"Louisa County, VA",,Open
10091,Lunenburg County LF,VA,"45 Landfill Road
Off State Route 659 (Old Mansion Road)",Lunenburg,Lunenburg,23952,36.924,-78.243,Public,Container First Services (CFS),,Open
1586,Lynchburg City LF,VA,2525 Concord Turnpike,Lynchburg,Lynchburg city,24504,37.392,-79.109,Public,City of Lynchburg,1979,Closed
1578,Madison District LF,VA,County Road 728 North of Route 60,Cumberland,Cumberland,23040,37.515,-78.2355,Public,"Cumberland County, VA",1983,Closed
1571,Maplewood Recycling & Waste Disposal,VA,20221 Maplewood Road,Jetersville,Amelia,23083,37.307,-78.0634,Private,"Waste Management, Inc.",1993,Open
1588,Martinsville SLF,VA,225 Arden Circle,Martinsville,Henry,24112,36.718,-79.846,Public,"City of Martinsville, VA",1972,Closed
12081,Mecklenburg County LF,VA,518 Landfill Road,Baskerville,Mecklenburg,23915,36.684923,-78.318872,Public,"Mecklenburg County, VA",1971,Closed
2059,Menchville Road Landfill,VA,513 Oyster Point Road,Newport News,Newport News city,23602,37.094599,-76.527144,Public,"City of Newport News, VA",1966,Closed
2132,Mid-County Landfill,VA,555 Authority Drive,Christiansburg,Montgomery,24073,37.1709,-80.4107,Public,"Montgomery Regional Solid Waste Authority, VA",1979,Closed
2072,Middle Peninsula Landfill,VA,3714 Waste Management Way,Saluda,Gloucester,23149,37.5202,-76.6201,Private,"Waste Management, Inc.",1995,Open
2133,New River Resource Authority SWMF,VA,7100 Cloyd's Mountain Road,Dublin,Pulaski,24084,37.1975,-80.685,Public,"New River Resource Authority (NRRA), VA",1997,Open
1589,Newport News City Landfill No. 2,VA,"15110 Warwick Boulevard
550 Atkinson Way",Newport News,Newport News city,23608,37.1475,-76.539,Public,"City of Newport News, VA",1985,Closed
2159,Northampton County Sanitary Landfill,VA,20371 Seaside Road,Cape Charles,Northampton,23310,37.3,-75.93,Public,"Northampton County, VA",,Closed
21198,Nottoway County Sanitary Landfill - Blackstone,VA,349 Livestock Road,Blackstone,Nottoway,23824,37.113699,-78.018805,Public,"Nottoway County, VA",1995,Open
2075,Old Dominion LF,VA,2001 Charles City Road,Richmond,Henrico,23231,37.508,-77.376,Private,"Republic Services, Inc.",1994,Open
12241,Orange County Landfill,VA,11530 Porter Road Route 625,Orange,Orange,22960,38.245727,-78.033871,Public,"Orange County, VA",1973,Open
2134,Page County Landfill,VA,774 Eldon Yates Drive,Stanley,Page,22851,38.56316,-78.516304,Unknown,,,Closed
10092,Peters Mountain LF,VA,Route 600,Covington,Alleghany,24426,37.772,-80.0725,Public,"Covington City, VA",,Open
10086,Pittsylvania County Landfill,VA,382 Rainbow Lane,Dry Fork,Pittsylvania,24549,36.767,-79.4135,Public,"Pittsylvania County, VA",1974,Open
10090,Prince Edward County SLF,VA,"130 Trashmore Road
off Route 648, 7 mi west of Farmville",Farmville,Prince Edward,23901,37.285,-78.488,Public,"Prince Edward County, VA",1984,Open
1592,Prince William County Sanitary Landfill,VA,14811 Dumfries Road,Manassas,Prince William,20112,38.638,-77.422,Public,"Prince William County, VA",1968,Open
10085,Region 2000 Regional Landfill - Livestock Road Facility,VA,361 Livestock Road,Rustburg,Campbell,24588,37.278,-79.152,Public,Region 2000 Services Authority,1995,Open
1602,Richmond Landfill,VA,2325 Charles City Road,Richmond,Henrico,23231,37.5091,-77.3611,Private,"Republic Services, Inc.",1974,Closed
1925,Roanoke Regional Landfill,VA,3442 Rutrough Road,Roanoke,Roanoke,24014,37.24722,-79.868056,Public,"Roanoke Valley Resource Authority, VA",1976,Closed
10800,Rockbridge County SLF,VA,231 Landfill Road,Buena Vista,Rockbridge,24416,37.76936,-79.35802,Public,"Blue Ridge Resource Authority, VA",1973,Open
2131,Rockingham County Landfill,VA,2400 Grassy Creek Road,Harrisonburg,Rockingham,22801,38.399,-78.8811,Public,"Rockingham County Department of Public Works, VA",1972,Open
12083,Scott County Sanitary LF,VA,596 Landfill Lane,Gate City,Scott,24251,36.638362,-82.566805,Public,"Scott County, VA",1972,Closed
2338,Shenandoah County LF,VA,"349 Landfill Road
off U.S. Hwy 11",Edinburg,Shenandoah,22824,38.8433,-78.5508,Public,"Shenandoah County, VA",1972,Open
1576,Shoosmith SLF,VA,11800 Lewis Road,Chester,Chesterfield,23831,37.3512,-77.4956,Private,Shoosmith Brothers,1976,Open
1593,Smith Gap Regional Landfill,VA,8484 Bradshaw Road,Salem,Roanoke,24153,37.29,-80.214,Public,"Roanoke Valley Resource Authority, VA",1994,Open
12082,South Boston Sanitary LF,VA,2411 Younger Avenue,South Boston,Halifax,24592,36.71878,-78.900998,Public,Town of South Boston,1972,Closed
1601,Springfield Road LF,VA,10600 Fords Country Lane,Glen Allen,Henrico,23060,37.67917,-77.5661,Public,"Henrico County, VA",1966,Closed
1597,SPSA Regional LF,VA,1 Bob Foeller Drive,Suffolk,Suffolk city,23434,36.759,-76.522,Public,"Southeastern Public Service Authority, VA",1985,Open
20721,SRPSA Butcher Creek Landfill,VA,4803 Highway 92,Chase City,Mecklenburg,23924,36.725,-78.44,Public,"Southside Regional Public Service Authority, VA",2007,Open
1594,Stafford County LF,VA,489 Eskimo Hill Road,Stafford,Stafford,22554,38.385,-77.4125,Public,"Rappahannock Regional Solid Waste Management Board, VA",1987,Open
2045,Tazewell County Landfill,VA,245 Lynn Hollow Road,North Tazewell,Tazewell,24630,37.185,-81.444,Public,Tazewell County Board of Supervisors,1994,Open
1591,Tri-City Regional Landfill,VA,390 Industrial Drive,Petersburg,Petersburg city,23803,37.24,-77.378,Private,Container First Services (CFS),1977,Open
1596,Virginia Beach Landfill No. 2,VA,1989 Jake Sears Road,Virginia Beach,Virginia Beach city,23464,36.785,-76.205,Public,"City of Virginia Beach, VA",1971,Open
10094,Wise County Sanitary Landfill,VA,5401-B Kent Junction Road,Norton,Wise,24273,36.93,-82.68,Public,"Wise County, VA",,Closed
2295,Anguilla Landfill,VI,"Off Route 66
south side of island",Anguilla,St. Croix,,17.706,-64.778,Public,Virgin Islands Waste Management Authority,1967,Open
2296,Bovoni Landfill,VI,"Off Route 30
southeast side of island",Bovoni,St. Thomas,,18.313,-64.8855,Public,Virgin Islands Waste Management Authority,1980,Closed
1850,Brattleboro,VT,327 Old Ferry Road,Brattleboro,Windham,5301,42.8948,-72.5401,Public,"Windham Solid Waste Management District, VT",1965,Closed
1851,Burlington LF,VT,,Burlington,Chittenden,,,,Private,Biomass Energy Partners,1949,Closed
2400,Chittenden County LF,VT,Redmond Road,Williston,Chittenden,5495,44.476,-73.076,Public,Chittenden Solid Waste District,,Closed
2037,Lamoille District Transfer Station / Eden,VT,,Morrisville,Lamoille,,44.5357,-72.4847,Public,"Lamoille Regional SWMD, VT",,Closed
2042,Moretown Landfill Inc.,VT,19 Kaiser Drive,Waterbury,Washington,5676,44.311,-72.7025,Private,Advanced Disposal Services,1980,Closed
2041,NEWSVT Landfill,VT,"21 Landfill Lane
off Airport Road",Newport,Orleans,5855,44.908583,-72.2215,Private,"Casella Waste Systems, Inc.",1970,Open
2446,Rathe Brother's Landfill,VT,Box 81 Rathe Road,Colchester,Chittenden,5446,44.518,-73.1895,Unknown,,1967,Closed
2036,Town of Bristol Landfill,VT,,Bristol,Addison,,44.1437,-73.0807,Public,"Town of Bristol, VT",1989,Closed
2039,Town of Salisbury Landfill,VT,,Salisbury,Addison,,43.8993,-73.1002,Public,"Town of Salisbury, VT",1989,Closed
1632,Aberdeen LF,WA,,Aberdeen,Grays Harbor,98520,46.9874,-123.7999,Private,,1968,Closed
1604,Asotin County LF,WA,,Clarkston,Asotin,99402,46.38551,-117.1097,Public,"Asotin County, WA",1975,Open
1605,Bruce LF,WA,,Ritzville,Adams,99169,47.1346,-118.3969,Public,,1978,Open
1643,Carnation LF,WA,,,King,,,,Unknown,,,Closed
1633,Cathcart LF,WA,"8915 Cathcart Way
off Highway 9, S of Snohomish",Snohomish,Snohomish,98296,47.870676,-122.121916,Public,"Snohomish County Public Works, WA",1980,Closed
1606,Cedar Hills Regional LF,WA,16645 228th Avenue SE,Maple Valley,King,98038,47.442,-122.06,Public,"King County Solid Waste Division, WA",1965,Open
1634,Cedarville LF,WA,,,Whatcom,,,,Unknown,,1981,Closed
1607,Centralia LF,WA,1313 S. Tower Avenue,Centralia,Lewis,98531,46.696669,-122.9633,Public,Lewis County Public Services,1958,Closed
1608,Cheyne Road LF,WA,4970 Cheyne Road,Zillah,Yakima,98953,46.478451,-120.268898,Public,"Yakima County, WA",1972,Open
20759,Cowlitz County Headquarters Landfill,WA,3434 South Silver Lake Road,Castle Rock,Cowlitz,98611,46.248725,-122.778109,Public,"Cowlitz County, WA",1993,Open
1610,Cowlitz County Landfill,WA,85 Tennant Way,Longview,Cowlitz,98632,46.108,-122.905,Public,"Cowlitz County, WA",1976,Closed
1611,Delano LF,WA,,Grand Coulee,Grant,99133,47.942,-118.99,Public,Regional Board of Mayors,1973,Closed
1636,Enumclaw LF,WA,North of 1650 Battersby Avenue E.,Enumclaw,King,98022,,,Public,"King County Solid Waste Division, WA",1950,Closed
1612,Ephrata LF,WA,"3803 Neva Lake Road, NW
off Highway 28",Ephrata,Grant,98823,47.27,-119.574,Public,"Grant County Solid Waste, WA",1942,Open
1613,Fort Lewis LF #5,WA,Dupont-Steilacoom Road,Joint Base Lewis-McChord,Pierce,98433,47.118,-122.631,Public,Fort Lewis-PW / ENRD,1969,Closed
1644,Gibralter LF,WA,,,Skagit,,,,Unknown,,,Closed
1614,Greater Wenatchee LF,WA,191 Webb Road S,East Wenatchee,Douglas,98802,47.4042,-120.1704,Private,"Waste Management, Inc.",1960,Open
1637,Hansville LF,WA,7791 NE Ecology Road,Kingston,Kitsap,98346,47.848,-122.549,Unknown,,1962,Closed
1616,Hidden Valley LF,WA,17925 Meridian Street East,Puyallup,Pierce,98375,47.0943,-122.2937,Private,"Waste Connections, Inc.",1965,Closed
1638,Hobart LF,WA,24041 276th Avenue SE,Maple Valley,King,98038,47.3885,-121.974,Public,"King County Solid Waste Division, WA",1950,Closed
1617,Holden Village LF,WA,,Holden Village,Chelan,98816,47.847,-120.0266,Public,,,Closed
1624,Horn Rapids Landfill,WA,3102 Twin Bridges Road,Richland,Benton,99352,46.346,-119.346,Public,"City of Richland, WA",1974,Open
1639,Inman LF,WA,920 Inman Lane,Bow,Skagit,98232,48.51,-122.4336,Public,"Skagit County, WA",1972,Closed
1656,Kent Highlands LF,WA,23076 Military Road South,Kent,King,98032,47.393,-122.2882,Public,"City of Seattle, WA",1968,Closed
11040,Land Recovery Landfill,WA,30919 Meridian Street East,Graham,Pierce,98338,46.971,-122.2905,Private,"Waste Connections, Inc.",1999,Open
1640,Leichner LF,WA,9411 NE 94th Avenue,Vancouver,Clark,98662,45.6903,-122.5758,Private,"Disposal Group, Inc.",1935,Closed
1618,Manson LF,WA,,,Chelan,,,,Public,"Chelan County Public Works, WA",,Closed
1641,Mason County LF,WA,501 W. Eells Hill Road,Shelton,Mason,98584,47.2522,-123.188,Public,,1971,Closed
1619,New Waste Inc. LF,WA,1901 Dietrich Road,Pasco,Franklin,99301,46.26,-119.053,Private,,,Closed
1645,North County LF,WA,,Ione,Pend Oreille,,,,Public,"Pend Oreille County, WA",1976,Closed
1620,Northside LF,WA,5502 W. Nine Mile Road,Spokane,Spokane,99208,47.727,-117.4897,Public,"City of Spokane Solid Waste Disposal, WA",1962,Closed
1646,Odessa LF,WA,,,Lincoln,,,,Public,"Lincoln County, WA",,Closed
1621,Okanogan Central LF,WA,,Okanogan,Okanogan,98840,48.34,-119.621,Public,,1993,Open
1647,Okanogan LF,WA,240 B and O North Road,Okanogan,Okanogan,98840,,,Public,Okanogan County Public Works Department,,Closed
1648,Olalla LF,WA,2850 SE Burley-Olalla Road,Olalla,Kitsap,98359,47.43,-122.613,Unknown,,,Closed
1622,"Olympic View Sanitary LF, Inc. (OVSL)",WA,10015 SW Barney White Road,Port Orchard,Kitsap,98367,47.501,-122.782,Private,"Waste Management, Inc.",1963,Closed
1649,Pasco SLF,WA,1901 Dietrich Road,Pasco,Franklin,99301,46.255,-119.053,Private,,,Closed
1650,Point Roberts LF,WA,,,Whatcom,,,,Unknown,,,Closed
1623,Port Angeles SLF,WA,3501 W 18th Street,Port Angeles,Clallam,98362,48.13162,-123.51769,Public,Port Angeles Public Works Department,1955,Closed
1642,Purdy LF,WA,14515 54th Avenue NW,Gig Harbor,Pierce,98335,47.391,-122.611,Public,"Pierce County, WA",1956,Closed
1651,Rainbow Valley LF,WA,Highway 105,Raymond,Pacific,98577,46.71,-123.823,Private,"Rainbow Valley Landfill, Inc.",1980,Closed
1625,Roosevelt Regional MSW Landfill,WA,500 Roosevelt Grade Road,Roosevelt,Klickitat,99356,45.805,-120.174,Private,"Republic Services, Inc.",1990,Open
1626,Ryegrass LF,WA,25900 Vantage Highway,Ellensburg,Kittitas,98926,46.965,-120.213,Public,,1965,Open
1652,San Juan County LF,WA,,,San Juan,,,,Public,"San Juan County, WA",,Closed
1653,Snipes Mountain LF,WA,,,Yakima,,,,Public,,,Unknown
1654,South County LF,WA,,Newport,Pend Oreille,,,,Public,"Pend Oreille County, WA",1976,Closed
1627,Stevens County LF,WA,,Kettles Falls,Stevens,99114,48.5759,-117.859,Public,,,Open
1628,Sudbury Road LF,WA,414 Landfill Road,Walla Walla,Walla Walla,99362,46.075,-118.41,Public,"City of Walla Walla, WA",1978,Open
1609,Tacoma City Solid Waste Facility,WA,3510 S. Mullen Street,Tacoma,Pierce,98409,47.23,-122.499,Public,"City of Tacoma, WA",1960,Closed
1629,Terrace Heights LF,WA,7151 Roza Hill Drive,Yakima,Yakima,98901,46.60617,-120.4052,Public,"Yakima County, WA",1974,Open
1615,Thurston County Waste and Recovery Center,WA,2418 Hogum Bay Road N.E.,Olympia,Thurston,98516,47.0671,-122.7646,Public,"Thurston County, WA",1970,Closed
1630,Vashon LF,WA,18910 Westside Highway SW,Vashon Island,King,98038,47.4368,-122.5,Public,"King County Solid Waste Division, WA",1940,Closed
1655,Whitman County LF,WA,,Pulman,Whitman,99163,,,Public,"Whitman County, WA",1975,Closed
1631,Yakima Firing Center,WA,,Yakima,Yakima,98901,46.6053,-120.4772,Public,United States Army,,Closed
1657,Adams County Resource Recovery LF,WI,1420 State Road 21,Friendship,Adams,53934,44.02489,-89.84648,Public,"Adams County, WI",1989,Open
1702,Advanced Disposal Cranberry Creek Landfill LLC,WI,2510 Engel Road,Wisconsin Rapids,Wood,54495,44.40918,-89.85482,Private,Advanced Disposal Services,1970,Open
1712,Advanced Disposal Emerald Park Landfill LLC,WI,W124 S10629 S 124th Street,Muskego,Waukesha,53150,42.851,-88.0745,Private,Advanced Disposal Services,1995,Open
1667,Advanced Disposal Glacier Ridge Landfill LLC,WI,N7296 County Road V,Horicon,Dodge,53032,43.465,-88.555,Private,Advanced Disposal Services,1960,Open
2152,Advanced Disposal Hickory Meadows Landfill LLC,WI,W3105 Schneider Road,Hilbert,Calumet,54129,44.105,-88.192,Private,Advanced Disposal Services,1999,Open
1676,Advanced Disposal Mallard Ridge Landfill Inc.,WI,W8470 State Road 11,Delavan,Walworth,53115,42.64412,-88.7218,Private,Advanced Disposal Services,1970,Open
1665,Advanced Disposal Seven Mile Creek Landfill,WI,8001 Olson Drive,Eau Claire,Eau Claire,54703,44.8375,-91.3672,Private,Advanced Disposal Services,1979,Open
1658,Brown County East LF,WI,3800 Heritage Road,De Pere,Brown,54115,44.412,-88.014,Public,"Brown County Port & Solid Waste Department, WI",1979,Closed
1659,Brown County West LF,WI,3734 Mason Street,Oneida,Brown,54155,44.5122,-88.1545,Public,"Brown County Port & Solid Waste Department, WI",1977,Closed
1709,Dane County LF #1-Verona,WI,6718 E. Verona Avenue,Verona,Dane,53593,42.9928,-89.5261,Public,"Dane County Public Works, WI",1977,Closed
